,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
888502,888502,2019-12-23 17:21:10,38530489946071,fraud_Conroy-Emard,food_dining,5.29,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1989-05-14,2bb1e7cc75f4eee2f0ba77871bcb6d8a,1356283270,34.549997,-81.581485,0
618199,618199,2019-09-20 05:22:00,4277232699798846,"fraud_Jenkins, Hauck and Friesen",gas_transport,35.52,Jennifer,Vance,F,13299 Patrick Terrace,Rhame,ND,58651,46.1664,-103.7079,475,Illustrator,1955-11-10,c5442893ec8f84f3c220ce2739d9f9fb,1348118520,47.056742,-102.878137,0
774981,774981,2019-11-28 03:19:15,4599735407877245080,fraud_Schuppe LLC,entertainment,1.3,Mary,Myers,F,39787 Pamela Fall Suite 639,Tiptonville,TN,38079,36.3846,-89.4649,5577,Geochemist,1964-12-30,ae8101b0c0f71111c446026a148a3519,1354072755,36.312242,-90.04973000000001,0
1262712,1262712,2020-06-08 23:02:35,371226440126102,fraud_Champlin-Casper,home,41.43,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1974-12-24,7464d47a6878b0349fc4da2f34ff31fe,1370732555,39.464767,-90.049387,0
591987,591987,2019-09-08 11:54:14,213112402583773,fraud_Dach-Nader,misc_net,145.78,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,ddf5e6ec43c773df3df7e0e2523a05c3,1347105254,34.828094,-82.038585,0
645348,645348,2019-10-01 14:09:55,4642255475285942,fraud_Kuhn LLC,shopping_pos,4.72,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,ff0723269a3816a8e14d3d9d63619d04,1349100595,38.93825,-109.657271,0
672294,672294,2019-10-13 17:36:35,4917226033950,fraud_Deckow-Dare,food_dining,54.16,Adam,Keller,M,32600 Cobb Curve,Sardis,AL,36775,32.2844,-86.992,800,Learning disability nurse,1932-09-17,1af2d9c442f4425569fd3ef2f300b71b,1350149795,31.669001,-87.572613,0
500119,500119,2019-08-05 10:53:25,568279015842,fraud_Heidenreich PLC,grocery_pos,91.76,Micheal,Hernandez,M,6139 Mark Rapid Apt. 651,Christine,ND,58015,46.5522,-96.7909,291,Television floor manager,1991-05-01,2cf17278038edd68f14f7fb68cf08d68,1344164005,47.235059,-96.679771,0
1096668,1096668,2020-03-31 17:29:12,675945690716,fraud_Friesen Inc,shopping_pos,7.01,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,2000-06-09,fb21362cc75ebd2d1757c6cb19638254,1364750952,41.244942,-79.587506,0
717627,717627,2019-11-02 21:58:44,30428204673351,fraud_Schumm PLC,health_fitness,74.83,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,1982-07-02,6f8a7c2a1b026ed6e5b89bc1d96270ce,1351893524,39.639196000000005,-76.691425,0
1179614,1179614,2020-05-07 16:18:07,3543591270174051,fraud_Bins-Howell,personal_care,7.12,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,fb8e3670b68476a43e5ae1afd02a2d90,1367943487,40.281256,-79.58925699999999,0
824519,824519,2019-12-09 13:03:48,4025612008285111,fraud_Weber and Sons,food_dining,52.94,Krystal,Key,F,23142 Montoya Island Apt. 742,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,1949-03-20,bebf1ef7d40adad0defb95c439af1639,1355058228,40.670397,-79.860765,0
1043976,1043976,2020-03-09 05:48:53,3554818239968984,fraud_DuBuque LLC,grocery_pos,91.23,Cory,Thomas,M,6458 Roberson Alley,Williamsburg,MO,63388,38.8874,-91.7689,710,Glass blower/designer,1970-09-27,cbc83c89ca2a71d4594cc761b24d5147,1362808133,38.802104,-92.635983,0
1004162,1004162,2020-02-16 14:54:08,4973530368125489546,fraud_Schumm PLC,health_fitness,27.65,Mary,Rodriguez,F,8986 Fitzgerald Plains,Winslow,AR,72959,35.8312,-94.1187,2786,Musician,1965-09-27,5f964a1b9f945653e1548d8f60594cd9,1361026448,35.317794,-94.123669,0
826778,826778,2019-12-09 20:28:24,213193596103206,"fraud_Hills, Hegmann and Schaefer",health_fitness,76.64,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,49775,45.7549,-84.447,95,Electrical engineer,1994-02-09,cbb407da349e53a754004d9437371b79,1355084904,46.58362,-83.851161,0
126299,126299,2019-03-11 02:48:44,3582754887089201,fraud_Klocko LLC,misc_net,1.58,Terrance,Mckinney,M,42965 Christopher Fords Suite 659,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,1966-08-08,50f042e4e39033c882fdaa375976c615,1331434124,34.672576,-92.71563,0
271731,271731,2019-05-14 06:15:32,342952484382519,"fraud_Heller, Gutmann and Zieme",grocery_pos,121.5,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,c42d9c36e426f69d0b5a662db9043abf,1336976132,43.00991,-73.55634599999999,0
121465,121465,2019-03-09 14:30:18,4449530933957323,"fraud_Armstrong, Walter and Gottlieb",food_dining,6.72,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,38.2427,-122.9145,337,Occupational psychologist,1954-07-05,1f164094222bf0a44e24f09050799dcb,1331303418,37.416001,-123.117165,0
578045,578045,2019-09-01 23:50:55,4010002218955876,fraud_Weber and Sons,food_dining,82.55,Jennifer,Bishop,F,589 Matthew Brooks,Houston,TX,77026,29.7972,-95.3288,2906700,Animator,1983-08-24,c127a9d213e37c9b28f6bd731854cd68,1346543455,30.071004,-95.659029,0
186683,186683,2019-04-07 06:25:39,4124536010991657,fraud_Kassulke Inc,entertainment,100.71,Sydney,Montoya,F,265 Christian Summit Suite 231,Fairhope,AL,36532,30.5012,-87.8835,27829,"Presenter, broadcasting",1954-07-21,56744d3dc0e006f907340a7da31b3d92,1333779939,29.934673,-87.173232,0
1181363,1181363,2020-05-08 15:24:24,371226440126102,"fraud_Medhurst, Labadie and Gottlieb",travel,8.36,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1974-12-24,1e1ac5a5068ef8e1e328e25017820c07,1368026664,39.229956,-89.244546,0
915002,915002,2019-12-29 21:20:24,3500969075198072,fraud_Carroll PLC,health_fitness,5.96,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,93cdfff569816aaeb3614976d168779a,1356816024,47.702713,-116.63537,0
450687,450687,2019-07-19 15:17:28,343464013864032,fraud_Tromp Group,travel,3.26,Jodi,Foster,F,551 Zachary Freeway,Bailey,NC,27807,35.8072,-78.0892,6629,Call centre manager,1962-08-13,2cc20b0b0c95ba53b5e3ba726fdc395f,1342711048,35.405541,-78.38237600000001,0
112526,112526,2019-03-04 20:09:54,376445266762684,fraud_Herman Inc,misc_pos,2.69,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,78f0c572bf6f725a26ab85cb829b60af,1330891794,40.814868,-102.016811,0
921337,921337,2019-12-30 21:56:44,376656886990758,"fraud_Weber, Thiel and Hammes",kids_pets,54.27,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",1985-12-03,35fbceb4d1cb642131949c943b5794af,1356904604,31.444823,-94.64826,0
22163,22163,2019-01-14 05:44:49,4079773899158,"fraud_Zboncak, Rowe and Murazik",shopping_net,4.25,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,168cfcf4182684ad466c5cc231902ed4,1326519889,44.380398,-116.972319,0
934293,934293,2020-01-06 11:52:25,5456776410929288,fraud_Block-Parisian,misc_net,4.98,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,e742260c704198a23137fa66d68df423,1357473145,41.877716,-80.65033100000001,0
159801,159801,2019-03-25 19:05:02,2383461948823908,fraud_Dickinson Ltd,personal_care,114.69,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,1956-03-02,da01cd5c32a1f16e4a0b892951a2bc94,1332702302,43.77701,-70.296911,0
665329,665329,2019-10-10 20:59:10,4005676619255478,fraud_Smith-Stokes,misc_pos,1.22,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,1994-05-31,5b5fb153a7fd0a0d15ea750a5117e098,1349902750,30.444648,-90.129988,0
686497,686497,2019-10-20 04:27:39,213175487106448,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,7.1,Diane,Jackson,F,682 Mills Way Apt. 814,Rule,TX,79548,33.0771,-99.959,932,"Physicist, medical",1954-12-10,8abfd636d8d7bfcc80de2727740b9246,1350707259,32.297736,-99.449259,0
1083977,1083977,2020-03-26 10:40:10,3583635130604947,"fraud_Tromp, Kerluke and Glover",grocery_net,58.65,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1985-01-01,d4e654ccb2226cb75547f579c58b2eea,1364294410,40.393819,-74.61178100000001,0
465436,465436,2019-07-24 11:27:51,4319584480204988982,fraud_Torp-Labadie,gas_transport,45.01,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,1960-02-01,0f85f5b5dbc393c9996bd5fd9d9e822c,1343129271,36.768843,-82.958832,0
1076770,1076770,2020-03-23 11:37:59,2260801330657968,fraud_Keeling-Crist,misc_pos,5.26,Monique,Fox,F,755 Gardner Heights Apt. 420,Paxton,MA,1612,42.3066,-71.9202,4845,Accounting technician,1926-09-14,5bde784acdd6e378c27d48ed1c59d980,1364038679,41.677729,-72.239896,0
1076809,1076809,2020-03-23 11:55:45,6011724471098086,fraud_McCullough Group,grocery_net,71.86,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981-11-29,528ed190cb7d650b76c7e6430ee543d0,1364039745,46.325046,-118.069037,0
270151,270151,2019-05-13 15:32:39,4570636521433188,"fraud_Bernhard, Grant and Langworth",shopping_pos,131.94,Christine,Leblanc,F,5097 Jodi Vista Suite 811,Deltona,FL,32725,28.8989,-81.2473,88735,Commercial horticulturist,1988-04-09,88c1697a65f53416d6f430c0222345a4,1336923159,29.336221,-81.56598699999999,0
673549,673549,2019-10-14 01:48:32,213120463918358,"fraud_Rowe, Batz and Goodwin",grocery_pos,104.62,Willie,Jordan,M,529 West Key,Spearsville,LA,71277,32.955,-92.587,1758,"Psychologist, forensic",1957-08-08,9749d36fcd4c67da4248209321215de1,1350179312,33.415553,-91.778634,0
802721,802721,2019-12-05 01:19:03,501882822387,"fraud_Stroman, Hudson and Erdman",gas_transport,94.4,Melissa,Phillips,F,5069 Scott Pass Apt. 654,Meadville,MS,39653,31.4285,-90.8578,2799,"Therapist, horticultural",1961-01-21,a8ca6e756c70145c39c0ca80782fa6b1,1354670343,31.058814,-90.195049,0
764383,764383,2019-11-23 17:36:01,630484879808,fraud_Botsford PLC,home,91.04,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,1973-02-07,763d590cd0def3ef1589bc083a5db4fa,1353692161,36.469294,-119.880502,0
606273,606273,2019-09-14 22:48:39,3500969075198072,fraud_Pouros-Conroy,shopping_pos,114.62,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,94714e5c10aa06cf7c39d4742840b2ff,1347662919,47.123073,-116.541133,0
668204,668204,2019-10-12 08:02:03,38199021865320,fraud_Gutmann Ltd,grocery_net,43.92,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196000000000005,-72.3001,477,Naval architect,1988-04-15,fe700c64f812cb8db4d7033e06af9143,1350028923,42.62976,-72.059874,0
166670,166670,2019-03-29 15:57:33,340951438290556,"fraud_Kunze, Larkin and Mayert",travel,5.74,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,1971-07-02,6c4c9c74cb954897325c9b5d55e177ee,1333036653,40.504282,-74.241938,0
790330,790330,2019-12-02 01:15:27,6011504998544485,fraud_Rutherford-Mertz,grocery_pos,113.68,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,f75d12f7886d0948d963a8f8fbd267b2,1354410927,31.848226,-87.26996700000001,0
557437,557437,2019-08-25 20:42:05,3593118134380341,fraud_Wuckert-Goldner,home,116.06,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,1959-05-10,25dbbb50bbdeb6f608c73c34c89dfcdb,1345927325,45.492604,-67.99011999999999,0
527124,527124,2019-08-15 08:39:23,4586260469584,"fraud_Huel, Hammes and Witting",grocery_pos,133.14,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,1bab1ca95a3fe3ffe15939390f9e4b4c,1345019963,40.949897,-94.318698,0
1257848,1257848,2020-06-07 18:17:22,3576021480694169,fraud_Stoltenberg-Beatty,shopping_pos,5.82,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,be35ab5900bf8426aa108db719465e2e,1370629042,38.634263,-96.436158,0
869903,869903,2019-12-20 04:56:47,30266994494236,"fraud_Osinski, Ledner and Leuschke",grocery_pos,109.73,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,1976-11-21,481e87d0e1d80a08d149eebc2afa3775,1355979407,37.207732,-78.536296,0
1029345,1029345,2020-03-02 15:27:25,213195754007681,fraud_Deckow-Dare,food_dining,31.54,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,1969-07-24,9a34da2719090dac23db162254bbeaaf,1362238045,40.9378,-92.68518,0
972879,972879,2020-01-28 21:30:39,3543299015720986,fraud_Swift PLC,kids_pets,20.82,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",1977-10-19,d196e89967283a30a6536a81e689da0e,1359408639,37.725134,-81.689891,1
727808,727808,2019-11-07 06:47:08,213195754007681,"fraud_Herman, Treutel and Dickens",misc_net,17.34,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,1969-07-24,61a2d43c61fa64077bcf503afd66ce1b,1352270828,41.050339,-92.595009,0
1265128,1265128,2020-06-09 15:48:32,30428204673351,fraud_Gibson-Deckow,entertainment,73.35,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,1982-07-02,b31e320efc53839f2441cf96088fd0c5,1370792912,39.976722,-77.27279300000001,0
647533,647533,2019-10-02 20:22:45,4149635823017,fraud_Beier-Hyatt,shopping_pos,7.74,Samuel,Farrell,M,428 Michael Tunnel Apt. 377,Cleveland,AL,35049,33.9778,-86.5598,3996,Aid worker,1977-06-14,86573f5f70d554dc9aa08f907ef89e8b,1349209365,34.626433,-87.012057,0
439536,439536,2019-07-15 00:55:18,30235438713303,"fraud_Raynor, Reinger and Hagenes",gas_transport,88.88,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,0a8f4357df450b9a58873d7afdb63a46,1342313718,38.007788,-81.52129599999999,0
798952,798952,2019-12-03 22:20:45,3567697931646329,fraud_Fadel-Hilpert,health_fitness,75.35,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,1998-07-29,f64b595986d075f36e36cf7b60f7280f,1354573245,42.155205,-73.368127,0
342879,342879,2019-06-10 14:24:38,630451534402,"fraud_Reichert, Huels and Hoppe",shopping_net,6.67,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,5f7f0ce47561e3ad5da379ca06044461,1339338278,46.236962,-85.670192,0
717940,717940,2019-11-03 00:15:20,502012776709,fraud_Schmitt Inc,gas_transport,79.96,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,2d1113794dd7bf17237e7a636a3d73ae,1351901720,41.974618,-74.902573,0
1108805,1108805,2020-04-06 12:50:01,3544606805704278,fraud_Weber and Sons,food_dining,90.57,Carolyn,Thomas,F,755 Solis Isle Suite 075,New Memphis,IL,62266,38.4857,-89.6816,254,Magazine journalist,1952-05-07,4243d4474d1e4fb8f413d7a973e5b5f9,1365252601,37.502692,-89.951419,0
1049498,1049498,2020-03-10 22:11:21,4428154703770710,fraud_Adams-Barrows,health_fitness,72.18,Brittany,Guerra,F,79209 Gary Dale,Colton,WA,99113,46.5901,-117.1692,761,Chief Marketing Officer,1943-06-30,e2079fbeb45a124222a289fc8e57bc3e,1362953481,46.371203,-116.85988799999998,0
50765,50765,2019-01-30 14:31:33,3583793405872580,"fraud_Cole, Hills and Jewess",home,8.74,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,1970-09-27,c7302a01cf3446284bdee778a7774426,1327933893,35.399573,-98.603442,0
59453,59453,2019-02-04 20:30:03,30371006069917,fraud_Medhurst Inc,home,87.27,Robert,James,M,92021 Miranda Meadows,Tamaroa,IL,62888,38.138000000000005,-89.2231,2135,"Development worker, community",1961-01-31,eb7e16e00f247282c562ff229f19ca86,1328387403,37.325096,-90.153953,0
380064,380064,2019-06-23 22:19:27,38588538868506,fraud_Hamill-D'Amore,health_fitness,89.15,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,1990-11-23,d994c60647087533de6c8774704d0339,1340489967,30.494598,-102.786385,0
870815,870815,2019-12-20 12:34:55,60416207185,"fraud_Willms, Kris and Bergnaum",shopping_pos,2.35,Mary,Diaz,F,9886 Anita Drive,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Information systems manager,1986-02-17,42163aeced03d692bf9d13f87e1017b9,1356006895,43.397712,-108.098326,0
961443,961443,2020-01-22 10:59:09,344709867813900,fraud_Welch Inc,misc_net,382.92,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,18367799cbd3e6aaed1bbf85df27b924,1358852349,27.509008,-82.083474,0
522407,522407,2019-08-13 00:00:13,3558652751678952,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,13.82,Teresa,Blankenship,F,6638 Lucero Mill Suite 952,Karnack,TX,75661,32.6205,-94.2,2807,Chiropodist,1931-01-26,4847353e6ea14c1e4f6c8484c55c5b83,1344816013,32.098362,-94.468993,0
821233,821233,2019-12-08 22:48:14,377113842678100,fraud_Morissette-Schaefer,personal_care,123.08,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,1965-03-25,e17a7b78419c5aab443f03e3489de5d0,1355006894,39.202855,-74.91637800000001,0
1106077,1106077,2020-04-05 14:45:14,30407675418785,fraud_Erdman-Durgan,health_fitness,208.05,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,1991-10-13,bd04e548168332d561e9546f11146000,1365173114,42.241124,-76.55724599999999,0
58990,58990,2019-02-04 16:47:01,3575540972310993,"fraud_Schumm, McLaughlin and Carter",food_dining,2.71,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,2001-06-22,3326131d5b927fd35d9d7983f040f71e,1328374021,34.095147999999995,-88.838201,0
285457,285457,2019-05-20 13:39:03,4809701904914,fraud_Fahey Inc,kids_pets,75.78,Sabrina,Nolan,F,312 Eric Expressway Apt. 014,Phenix City,AL,36869,32.4204,-85.0796,59744,Chemical engineer,1984-02-07,229d04f900c96bb19343bd4be389d3de,1337521143,31.981519,-85.208816,0
947025,947025,2020-01-13 17:11:18,4482427013979020,fraud_Veum-Koelpin,travel,5.63,Leslie,Ford,F,4938 Hatfield Course,Henderson,WV,25106,38.8265,-82.1364,642,Building services engineer,1946-08-30,025286604b5e1a2ce792dd3fa84ce646,1358097078,39.103967,-82.0354,0
601059,601059,2019-09-12 15:34:43,6011652924285713,"fraud_Haley, Jewess and Bechtelar",shopping_pos,1.53,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,4f2c2b197b947d3e975e861a637e01b7,1347464083,37.335416,-91.740667,0
478997,478997,2019-07-29 01:49:33,4623560839669,"fraud_Zboncak, Rowe and Murazik",shopping_net,5.01,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,1954-07-15,7ff3d9691b02d981cf26f0a44832f53f,1343526573,41.420008,-94.052425,0
1206353,1206353,2020-05-19 05:24:59,378006354724784,fraud_Bashirian Group,shopping_net,93.66,Christopher,Matthews,M,433 John Heights Apt. 849,Etlan,VA,22719,38.5095,-78.2638,395,Senior tax professional/tax inspector,1982-01-07,d496c867d322c2ddc340f9440d4fe326,1368941099,38.446036,-78.253537,0
655025,655025,2019-10-06 06:54:59,2296006538441789,fraud_Cartwright-Harris,grocery_pos,77.49,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,1999-09-01,381b648d041ace49b79aca30051cbe8c,1349506499,40.845802,-74.704959,0
213070,213070,2019-04-19 01:09:59,4710826438164847414,fraud_Macejkovic-Lesch,shopping_pos,4.37,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542,48.8328,-108.3961,192,Further education lecturer,1964-01-04,5eae3b8cbe826ed2a3da62727e92a1f9,1334797799,48.51354,-107.99229,0
1039978,1039978,2020-03-07 16:43:48,4092452671396169678,fraud_Champlin and Sons,home,130.45,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",1945-12-07,78011cdc66cf566a99ec943e3a33aad3,1362674628,34.220531,-78.531444,0
476353,476353,2019-07-28 12:15:02,6544734391390261,fraud_Torphy-Goyette,shopping_pos,3.66,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,1982-02-08,5f3acb20d2f6f33184cbe09777180ef3,1343477702,41.123509000000006,-87.029667,0
731881,731881,2019-11-09 08:12:59,4708992452821239,"fraud_Huel, Hammes and Witting",grocery_pos,130.07,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",1938-09-08,34e7831f6622bf3e83fd3682bbbc4089,1352448779,35.966642,-90.684011,0
1218923,1218923,2020-05-24 22:39:32,343746486082492,"fraud_Hagenes, Kohler and Hoppe",food_dining,21.82,Jeffrey,Munoz,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",1975-10-11,d7aae5745510bf2f98d30854e1bcf066,1369435172,45.394942,-84.979085,0
810433,810433,2019-12-07 02:58:14,6528911529051375,"fraud_Ferry, Reichel and DuBuque",grocery_net,83.29,Diane,Smith,F,195 Murray Overpass Apt. 384,Winter,WI,54896,45.8327,-91.0144,1478,Neurosurgeon,1965-04-27,7d93aecce9ab74e84c03a602aae9848c,1354849094,45.126244,-91.488206,0
136653,136653,2019-03-16 08:34:48,3501942333500073,fraud_Murray Ltd,grocery_net,46.06,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,94a10472b9a9a4ed478b1d8f0ff792a7,1331886888,34.464079,-112.363667,0
615252,615252,2019-09-18 15:18:42,349612764943496,fraud_Abshire PLC,entertainment,80.78,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",1984-06-04,7cb425f57b63af6aee623fd5520c89f0,1347981522,36.550315000000005,-82.989526,0
220954,220954,2019-04-22 00:53:34,6517217825320610,fraud_Wolf Inc,grocery_pos,125.0,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",1958-06-11,8dddf69d5c5a7629e638495eb2099772,1335056014,32.588537,-90.174892,0
199049,199049,2019-04-12 22:02:26,213186334552049,fraud_Bauch-Blanda,entertainment,7.53,Andrea,Perkins,F,37426 Olson Villages,Irvine,PA,16329,41.8117,-79.2643,528,Chief Marketing Officer,1972-09-13,3b112b09f2019e87cdfc02f3b1037821,1334268146,42.654251,-80.137601,0
1137177,1137177,2020-04-19 06:11:13,3568255211412877,fraud_Cole PLC,grocery_pos,40.01,Timothy,Gomez,M,707 Anthony Causeway,Leo,IN,46765,41.2249,-85.0301,5341,Biomedical engineer,1994-11-24,be80cbf63fc9b99ece3125a1fd4ded99,1366351873,41.462726,-84.726933,0
298962,298962,2019-05-26 10:23:38,30199621383748,fraud_Padberg-Welch,grocery_pos,186.27,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977-03-23,428aec1891a38a5827cbaa987949a237,1338027818,33.022457,-96.947626,0
429862,429862,2019-07-11 23:55:03,3537797820923602,fraud_Dare-Marvin,entertainment,112.9,Christie,Mendoza,F,53142 Katrina Roads Suite 889,Monitor,WA,98836,47.4852,-120.4158,584,Medical technical officer,1969-03-20,e566049ac727b167dc2e8fafd60ca9d2,1342050903,48.370791,-121.292992,0
1225247,1225247,2020-05-26 15:26:18,4658490815480264,"fraud_Lowe, Dietrich and Erdman",kids_pets,52.09,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,1945-11-04,7176a79e0816fcfd00c27a0e95655ba3,1369581978,39.040911,-78.991878,0
499146,499146,2019-08-05 03:14:02,4223708906367574214,fraud_Mayert Group,shopping_pos,125.4,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,1974-05-30,e7836aef6486b185fa8942a95ce61b3d,1344136442,38.754631,-84.45034100000001,0
958900,958900,2020-01-20 15:22:05,3533800906065217,fraud_Nienow PLC,entertainment,56.49,Amber,Thornton,F,840 Werner Lock Apt. 852,Campbell,NE,68932,40.2967,-98.737,493,"Surveyor, minerals",1940-09-13,ade21aa3ec57e83d7ae86b599dd11ceb,1358695325,40.412896,-98.973076,0
